lead_time,adults,children,average_daily_rate,total_of_special_requests,stays_in_weekend_nights,stays_in_week_nights,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces
71,2,0.0,154.0,0,0,3,0,0,0,0,0
49,2,0.0,219.33,2,0,3,0,0,0,0,0
50,2,0.0,200.8,2,0,5,0,0,1,0,0
74,2,0.0,130.2,0,0,5,0,0,0,0,0
74,2,0.0,189.67,0,1,5,0,0,0,0,0
118,2,0.0,186.13,0,2,6,0,0,0,0,0
42,1,0.0,158.38,0,2,6,0,0,0,0,0
77,2,0.0,166.0,0,2,7,0,0,0,0,0
84,2,0.0,149.0,0,2,7,0,0,0,0,0
73,2,0.0,120.6,1,0,1,0,0,0,0,0
73,1,0.0,112.5,1,0,1,0,0,0,0,0
2,2,0.0,137.7,0,0,1,0,0,0,0,0
41,2,0.0,173.5,3,0,4,0,0,0,0,0
41,2,0.0,173.5,3,0,4,0,0,0,0,0
44,2,0.0,129.15,2,0,4,0,0,0,0,0
93,2,0.0,192.2,0,1,4,0,0,0,0,0
106,2,2.0,202.77,0,2,7,0,0,0,0,0
29,2,0.0,211.0,1,0,1,0,0,0,0,0
57,2,0.0,157.67,3,0,3,0,0,1,0,0
57,2,0.0,133.0,1,1,3,0,0,0,0,0
41,2,0.0,112.34,0,1,3,0,0,0,0,0
61,2,0.0,124.5,1,1,3,0,0,0,0,0
57,2,0.0,133.0,1,1,3,0,0,0,0,0
31,2,0.0,191.0,2,2,3,0,0,0,0,0
62,2,0.0,172.6,1,2,3,0,0,0,0,0
106,2,0.0,118.29,2,2,5,0,0,0,0,0
106,2,0.0,8.0,1,2,5,0,0,0,0,0
108,2,0.0,8.0,2,2,5,0,0,0,0,0
108,2,0.0,118.29,1,2,5,0,0,0,0,0
164,2,0.0,110.7,0,0,1,0,0,0,0,0
164,2,0.0,110.7,0,0,1,0,0,0,0,0
164,2,1.0,120.38,0,0,1,0,0,0,0,0
46,2,0.0,120.6,1,0,2,0,0,0,0,0
66,2,0.0,112.05,0,0,2,0,0,0,0,0
42,2,2.0,195.0,2,1,2,0,0,1,0,0
30,2,0.0,152.0,0,1,2,0,0,0,0,0
55,2,0.0,164.0,2,0,2,0,0,0,0,0
1,2,0.0,130.6,1,2,3,0,0,0,0,0
22,2,0.0,145.0,1,2,4,0,0,0,0,0
42,2,1.0,158.0,1,2,4,0,0,1,0,0
35,2,2.0,141.67,2,2,4,0,0,0,0,0
29,2,2.0,189.86,0,2,5,0,0,0,0,0
59,2,0.0,123.11,0,2,7,0,0,0,0,0
59,2,0.0,164.0,2,1,1,0,0,0,0,0
32,2,0.0,135.2,2,2,3,0,0,0,0,0
24,2,0.0,149.0,0,2,3,0,0,0,0,0
54,2,0.0,121.5,0,2,4,0,0,0,0,0
87,2,0.0,122.86,0,2,5,0,0,0,0,0
98,2,0.0,130.9,0,2,6,0,0,0,0,0
69,2,0.0,129.33,1,2,1,0,0,0,0,0
72,2,0.0,157.67,0,2,4,0,0,0,0,0
143,2,2.0,165.0,2,2,5,0,0,0,0,0
47,1,0.0,113.43,0,2,5,0,0,0,0,0
104,2,0.0,161.29,1,2,5,0,0,0,0,0
104,2,0.0,161.29,0,2,5,0,0,0,0,0
346,2,0.0,96.3,0,4,8,0,0,0,0,0
143,2,0.0,130.33,3,1,2,0,0,0,0,0
0,2,0.0,96.33,1,1,2,0,0,0,0,0
42,2,1.0,117.83,2,1,2,0,0,0,0,0
159,2,0.0,101.44,0,1,4,0,0,0,0,0
124,2,0.0,160.0,0,1,5,0,0,0,0,0
60,2,0.0,120.5,1,1,5,0,0,0,0,0
38,2,1.0,123.0,0,0,2,0,0,0,0,0
47,2,0.0,98.0,1,0,2,0,0,0,0,0
71,2,0.0,137.67,1,0,3,0,0,0,0,0
85,2,0.0,111.0,0,0,4,0,0,0,0,0
132,2,0.0,123.0,1,0,4,0,0,0,0,0
14,2,0.0,113.0,0,0,2,0,0,0,0,0
161,2,0.0,93.12,2,0,5,0,0,0,0,0
161,2,0.0,93.12,2,0,5,0,0,0,0,0
73,2,0.0,120.71,1,2,5,0,0,0,0,0
27,2,0.0,131.0,2,2,5,0,0,0,0,0
97,2,0.0,120.71,0,2,5,0,0,0,0,0
97,2,0.0,136.0,0,2,6,0,0,0,0,0
27,2,0.0,186.0,2,2,6,0,0,0,0,0
149,2,0.0,155.0,3,0,2,0,0,0,0,0
1,2,0.0,146.0,0,0,2,0,0,2,0,0
149,2,0.0,155.0,3,0,2,0,0,0,0,0
4,2,0.0,57.0,0,2,5,0,0,0,0,0
71,2,2.0,153.0,0,2,5,0,0,0,0,0
149,2,2.0,153.0,0,2,6,0,0,0,0,0
304,40,0.0,0.0,0,0,3,0,0,0,0,0
297,2,0.0,0.0,0,1,3,0,0,0,0,0
48,2,2.0,153.0,0,2,8,0,0,0,0,0
1,2,0.0,117.9,0,0,1,0,0,0,0,0
105,2,0.0,153.0,0,0,2,0,0,0,0,0
77,2,0.0,123.0,0,0,2,0,0,0,0,0
29,2,0.0,79.5,0,1,2,0,0,0,0,0
23,2,0.0,155.0,0,1,2,0,0,0,0,0
28,1,0.0,116.8,0,1,2,0,0,0,0,0
29,2,0.0,151.88,1,2,6,0,0,0,0,0
30,2,0.0,143.5,0,0,1,0,0,0,0,0
15,1,2.0,163.0,0,1,1,0,0,0,0,0
74,2,0.0,143.0,0,2,4,0,0,0,0,0
333,26,0.0,0.0,0,2,5,0,0,0,0,0
314,2,1.0,154.14,0,2,5,0,0,1,0,0
74,2,0.0,113.0,0,2,5,0,0,0,0,0
94,2,0.0,153.0,0,2,5,0,0,0,0,0
54,2,0.0,131.0,2,2,5,0,0,1,0,0
74,2,0.0,123.0,0,2,5,0,0,0,0,0
1,2,2.0,153.0,0,2,6,0,0,0,0,0
50,2,0.0,123.0,0,2,6,0,0,0,0,0
155,2,2.0,197.0,2,3,6,0,0,1,0,0
323,2,0.0,97.5,1,4,6,0,0,0,0,0
323,2,0.0,97.5,1,4,6,0,0,0,0,0
116,2,0.0,98.0,3,2,0,0,0,0,0,0
32,2,0.0,149.0,0,1,0,0,0,1,0,0
12,2,0.0,123.0,1,1,0,0,0,0,0,0
26,2,0.0,117.8,1,2,3,0,0,0,0,0
73,2,0.0,98.0,1,2,3,0,0,0,0,0
26,2,0.0,198.0,2,2,3,0,0,0,0,0
27,2,0.0,124.8,0,2,3,0,0,0,0,0
75,1,0.0,89.0,0,2,3,0,0,0,0,0
60,2,0.0,146.0,0,2,4,0,0,0,0,0
61,2,0.0,131.0,3,2,4,0,0,0,0,0
142,2,0.0,103.85,1,2,5,0,0,0,0,0
90,2,0.0,113.0,1,3,5,0,0,0,0,0
136,1,0.0,99.8,0,2,5,0,0,0,0,0
336,50,0.0,0.0,0,1,2,0,0,0,0,0
55,2,0.0,131.0,1,1,4,0,0,0,0,0
105,2,0.0,98.0,0,1,5,0,0,0,0,0
109,2,0.0,123.0,0,1,5,0,0,0,0,0
40,1,0.0,117.29,2,2,5,0,0,0,0,0
75,2,0.0,98.0,2,2,5,0,0,0,0,0
144,2,0.0,75.96,0,3,7,0,0,0,0,0
302,2,0.0,84.47,0,0,3,0,0,0,0,0
302,2,0.0,84.47,0,0,3,0,0,0,0,0
302,2,0.0,84.47,0,0,3,0,0,1,0,0
61,2,0.0,156.0,0,0,4,0,0,0,0,0
12,2,0.0,98.0,1,0,4,0,0,0,0,0
47,2,0.0,117.9,2,0,4,0,0,0,0,0
344,2,0.0,58.95,0,4,10,0,0,0,0,0
0,1,0.0,146.0,2,0,1,0,0,0,0,0
0,2,0.0,146.0,2,0,1,0,0,0,0,0
20,2,0.0,124.8,0,0,2,0,0,0,0,0
1,2,0.0,124.4,0,1,4,0,0,0,0,0
159,2,0.0,82.0,2,2,7,0,0,1,0,0
78,2,0.0,92.67,1,2,7,0,0,0,0,0
159,2,0.0,82.0,1,2,7,0,0,0,0,0
114,2,0.0,87.05,1,1,3,0,0,0,0,0
27,2,0.0,119.7,1,1,3,0,0,0,0,0
114,2,0.0,87.05,1,1,3,0,0,0,0,0
114,2,0.0,87.05,0,1,3,0,0,0,0,0
94,2,0.0,120.43,0,2,5,0,0,0,0,0
132,2,0.0,82.0,2,0,2,0,0,0,0,0
56,2,2.0,208.0,2,0,3,0,0,0,0,0
147,2,0.0,70.48,0,2,5,0,0,0,0,0
80,1,0.0,133.0,1,1,3,0,0,0,0,0
114,2,0.0,87.05,1,1,3,0,0,0,0,0
310,2,0.0,58.95,0,2,5,0,0,0,0,0
148,2,0.0,97.99,0,2,5,0,0,0,0,0
101,1,0.0,89.0,1,0,1,0,0,0,0,0
101,2,2.0,153.0,1,0,1,0,0,0,0,0
172,2,0.0,36.0,0,2,2,0,0,0,0,0
171,1,0.0,59.13,1,2,2,0,0,2,0,0
145,2,0.0,129.0,2,2,4,0,0,2,0,0
121,2,0.0,82.0,2,2,4,0,0,0,0,0
340,26,0.0,0.0,0,2,5,0,0,0,0,0
127,2,0.0,110.7,0,2,0,0,0,0,0,0
149,2,0.0,73.8,1,2,1,0,0,1,0,0
12,2,0.0,110.75,0,2,2,0,0,0,0,0
178,2,0.0,91.0,1,2,2,0,0,0,0,0
178,2,0.0,91.0,1,2,2,0,0,0,0,0
10,2,0.0,138.6,0,2,3,0,0,0,0,0
120,2,0.0,107.0,2,2,3,0,0,0,0,0
123,2,0.0,70.2,1,2,4,0,0,0,0,0
94,2,0.0,79.5,0,4,10,0,0,0,0,0
17,2,0.0,120.0,2,1,2,0,0,0,0,0
108,2,0.0,77.2,0,1,4,0,0,0,0,0
94,2,0.0,89.0,0,1,5,0,0,0,0,0
175,1,0.0,0.0,0,0,4,0,0,1,0,0
105,2,0.0,68.4,0,0,4,0,0,0,0,0
81,2,0.0,103.8,1,0,5,0,0,0,0,0
103,2,0.0,122.14,0,2,5,0,0,0,0,0
96,2,0.0,90.14,0,2,5,0,0,0,0,0
81,2,0.0,103.8,1,0,5,0,0,0,0,0
116,2,0.0,74.53,0,4,11,0,0,0,0,0
64,2,2.0,129.0,1,0,3,0,0,0,0,0
65,2,0.0,77.75,1,0,4,0,0,1,0,0
121,2,0.0,74.0,0,0,4,0,0,0,0,0
65,2,0.0,81.5,1,2,4,0,0,0,0,0
95,2,0.0,89.0,0,4,10,0,0,0,0,0
97,2,0.0,89.0,1,2,5,0,0,0,0,0
97,2,0.0,66.6,1,2,5,0,0,0,0,0
105,2,0.0,83.0,0,0,2,0,0,0,0,0
89,2,0.0,89.0,2,2,3,0,0,0,0,0
62,2,0.0,83.0,0,2,3,0,0,0,0,0
76,2,0.0,84.71,1,2,5,0,0,0,0,0
35,2,0.0,114.0,0,2,5,0,0,0,0,0
101,2,0.0,83.0,0,1,2,0,0,0,0,0
102,2,0.0,59.2,0,1,2,0,0,0,0,0
32,2,0.0,126.0,0,2,2,0,0,0,0,0
102,2,0.0,99.0,0,2,4,0,0,0,0,0
77,2,0.0,87.33,1,2,7,0,0,0,0,0
36,2,0.0,162.0,1,2,2,0,0,0,0,0
124,2,0.0,83.0,0,2,3,0,0,0,0,0
68,2,0.0,114.0,0,2,3,0,0,0,0,0
347,26,0.0,0.0,0,2,5,0,0,0,0,0
65,2,0.0,89.0,2,2,5,0,0,0,0,0
92,2,2.0,125.71,0,4,10,0,0,0,0,0
114,2,0.0,66.6,0,2,2,0,0,0,0,0
106,2,2.0,95.4,0,2,4,0,0,0,0,0
158,2,0.0,66.6,1,2,5,0,0,0,0,0
158,2,0.0,66.6,1,2,5,0,0,0,0,0
4,3,0.0,103.22,0,4,6,0,0,0,0,0
185,2,0.0,26.0,0,1,1,0,0,0,0,0
34,1,0.0,64.0,0,1,1,0,0,0,0,0
12,1,0.0,64.0,0,1,1,0,0,0,0,0
185,2,0.0,26.0,0,1,1,0,0,0,0,0
185,2,0.0,26.0,0,1,1,0,0,0,0,0
33,2,0.0,90.0,0,1,1,0,0,0,0,0
185,2,0.0,26.0,0,1,1,0,0,0,0,0
58,2,0.0,90.0,0,1,1,0,0,0,0,0
349,27,0.0,0.0,0,1,3,0,0,0,0,0
73,1,0.0,72.0,0,1,4,0,0,0,0,0
61,2,0.0,89.0,1,1,5,0,0,0,0,0
36,2,0.0,79.0,1,0,4,0,0,0,0,0
159,2,0.0,74.0,2,0,5,0,0,0,0,0
75,2,0.0,84.71,2,2,5,0,0,0,0,0
1,2,0.0,129.0,0,0,3,0,0,0,0,0
183,2,0.0,73.5,0,2,8,0,0,3,0,0
21,2,0.0,75.65,0,0,1,0,0,0,0,0
21,2,0.0,75.65,0,0,1,0,0,0,0,0
6,1,0.0,0.0,1,0,2,0,0,0,0,0
6,1,0.0,0.0,1,0,2,0,0,0,0,0
68,2,0.0,89.0,1,0,4,0,0,0,0,0
68,2,0.0,114.0,1,0,4,0,0,0,0,0
352,27,0.0,0.0,0,1,3,0,0,0,0,0
7,3,0.0,129.0,0,0,1,0,0,0,0,0
109,2,0.0,83.0,0,0,2,0,0,0,0,0
60,2,0.0,95.0,2,2,3,0,0,0,0,0
67,2,0.0,109.0,2,2,4,0,0,0,0,0
74,2,0.0,89.06,3,2,5,0,0,0,0,0
74,2,0.0,89.06,3,2,5,0,0,0,0,0
37,2,0.0,114.0,3,1,1,0,0,0,0,0
37,2,1.0,119.0,4,1,1,0,0,0,0,0
75,2,0.0,73.35,1,1,1,0,0,0,0,0
59,2,0.0,74.0,0,1,1,0,0,0,0,0
61,2,0.0,79.0,0,2,1,0,0,0,0,0
61,2,0.0,79.0,2,2,1,0,0,0,0,0
61,2,0.0,94.0,1,2,1,0,0,0,0,0
354,26,0.0,0.0,0,2,5,0,0,0,0,0
54,2,0.0,69.13,1,2,6,0,0,0,0,0
73,2,0.0,78.6,2,2,1,0,0,0,0,0
81,2,0.0,66.29,0,2,5,0,0,0,0,0
81,2,0.0,66.29,0,2,5,0,0,0,0,0
55,2,0.0,74.2,0,3,5,0,0,0,0,0
80,2,0.0,63.14,1,1,3,0,0,0,0,0
77,2,0.0,74.6,1,1,3,0,0,0,0,0
80,2,0.0,69.5,2,1,3,0,0,0,0,0
77,2,0.0,55.44,1,1,3,0,0,0,0,0
77,2,0.0,55.44,1,1,3,0,0,0,0,0
80,1,0.0,55.44,1,1,3,0,0,0,0,0
80,2,0.0,55.44,1,1,3,0,0,0,0,0
98,2,0.0,99.5,0,1,3,0,0,0,0,0
56,2,0.0,108.09,2,2,5,0,0,0,0,0
119,2,0.0,66.8,0,1,4,0,0,0,0,0
64,1,0.0,48.78,1,0,5,0,0,0,0,0
89,2,0.0,62.0,2,1,5,0,0,0,0,0
57,1,0.0,54.4,1,2,5,0,0,0,0,0
13,2,0.0,148.12,0,2,5,0,0,3,0,0
57,1,0.0,54.4,1,2,5,0,0,0,0,0
76,2,0.0,81.45,1,2,6,0,0,0,0,0
76,2,0.0,81.45,1,2,6,0,0,0,0,0
55,1,0.0,67.5,0,0,3,0,0,0,0,0
2,1,0.0,13.0,0,0,3,0,0,0,0,0
142,2,0.0,79.83,1,2,4,0,0,0,0,0
68,2,0.0,58.57,0,2,5,0,0,0,0,0
70,2,0.0,58.57,0,2,5,0,0,0,0,0
63,2,0.0,68.4,2,0,2,0,0,0,0,0
24,1,0.0,77.0,0,2,5,0,0,0,0,0
103,2,0.0,50.4,0,2,5,0,0,0,0,0
29,2,1.0,117.0,0,1,2,0,0,1,0,0
115,2,2.0,106.0,0,2,2,0,0,0,0,0
23,2,0.0,44.5,0,2,5,0,0,0,0,0
87,2,0.0,36.05,0,0,1,0,0,0,0,0
87,2,0.0,36.05,0,0,1,0,0,0,0,0
87,2,0.0,36.05,0,0,1,0,0,0,0,0
87,2,0.0,36.05,0,0,1,0,0,0,0,0
87,2,0.0,36.05,0,0,1,0,0,0,0,0
87,2,0.0,36.05,0,0,1,0,0,0,0,0
4,2,0.0,58.0,1,1,1,0,0,0,0,0
4,2,0.0,58.0,1,1,1,0,0,0,0,0
192,1,0.0,38.07,0,2,2,0,0,0,0,0
21,2,0.0,77.0,0,2,3,0,0,0,0,0
72,2,0.0,50.4,2,2,2,0,0,0,0,0
361,26,0.0,0.0,0,2,5,0,0,0,0,0
49,2,0.0,66.0,1,2,5,0,0,1,0,0
338,55,0.0,0.0,0,2,0,0,0,0,0,0
34,2,2.0,117.0,0,2,2,0,0,0,0,0
34,2,0.0,122.0,0,2,2,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
170,2,0.0,44.5,0,4,8,0,0,0,0,0
38,2,2.0,117.0,1,2,3,0,0,0,0,0
7,2,0.0,56.95,0,1,0,0,0,0,0,0
74,2,0.0,86.0,2,3,6,0,0,0,0,0
74,2,0.0,86.0,2,3,6,0,0,0,0,0
74,2,0.0,86.0,2,3,6,0,0,0,0,0
74,2,0.0,86.0,2,3,6,0,0,1,0,0
102,2,0.0,71.67,0,3,9,0,0,0,0,0
1,1,0.0,37.0,0,0,1,0,0,0,0,0
1,1,0.0,37.0,0,0,1,0,0,0,0,0
1,1,0.0,37.0,0,0,1,0,0,0,0,0
43,1,0.0,52.2,0,0,1,0,0,1,0,0
91,2,2.0,106.0,0,0,2,0,0,0,0,0
1,2,0.0,56.0,0,0,3,0,0,0,0,0
328,20,0.0,0.0,0,2,5,0,0,1,0,0
328,6,0.0,0.0,0,2,5,0,0,0,0,0
328,5,0.0,0.0,0,2,5,0,0,0,0,0
4,1,0.0,58.0,3,0,1,0,0,0,0,0
4,1,0.0,58.0,3,0,1,0,0,0,0,0
4,1,0.0,58.0,3,0,1,0,0,0,0,0
4,1,0.0,58.0,3,0,1,0,0,0,0,0
16,2,0.0,68.86,1,2,5,0,0,0,0,0
21,1,0.0,47.0,1,0,1,0,0,0,0,0
22,1,0.0,47.0,1,0,1,0,0,2,0,0
77,2,2.0,66.0,2,0,3,0,0,0,0,0
330,1,0.0,0.0,0,2,5,0,0,0,0,0
94,2,0.0,123.56,1,2,7,0,0,0,0,0
134,2,0.0,56.0,0,0,2,0,0,0,0,0
78,1,0.0,50.0,0,0,2,0,0,0,0,0
77,2,0.0,50.0,1,0,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
78,2,0.0,92.0,0,1,2,0,0,0,0,0
2,2,0.0,56.0,0,0,1,0,0,0,0,0
35,2,1.0,67.5,0,0,1,0,0,4,0,0
21,2,0.0,49.2,1,1,1,0,0,0,0,0
21,2,0.0,49.2,1,1,1,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
368,1,0.0,4.0,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,36.05,0,2,5,0,0,0,0,0
143,2,0.0,98.0,0,2,2,0,0,0,0,0
46,2,0.0,50.4,0,1,0,0,0,0,0,0
99,2,0.0,67.0,0,1,0,0,0,1,0,0
87,1,0.0,42.3,0,2,2,0,0,0,0,0
12,2,0.0,50.4,2,2,2,0,0,0,0,0
102,2,0.0,50.4,0,2,2,0,0,0,0,0
87,1,0.0,42.3,0,2,2,0,0,0,0,0
334,10,0.0,0.0,0,2,5,0,0,0,0,0
334,20,0.0,0.0,0,2,5,0,0,0,0,0
334,5,0.0,0.0,0,2,5,0,0,0,0,0
21,2,2.0,117.0,0,0,3,0,0,0,0,0
9,2,0.0,81.5,1,1,1,0,0,0,0,0
50,2,0.0,59.4,1,1,0,0,0,0,0,0
37,2,0.0,56.0,3,2,3,0,0,1,0,0
37,2,0.0,56.0,3,2,3,0,0,0,0,0
73,2,0.0,65.0,3,2,3,0,0,0,0,0
92,2,0.0,86.5,0,2,5,0,0,0,0,0
72,2,0.0,45.0,2,2,5,0,0,0,0,0
82,2,0.0,55.14,2,2,5,0,0,1,0,0
119,2,0.0,40.5,1,1,0,0,0,0,0,0
119,2,0.0,40.5,1,1,0,0,0,0,0,0
33,2,0.0,56.0,2,1,4,0,0,0,0,0
125,2,0.0,62.0,0,3,8,0,0,0,0,0
106,2,2.0,95.0,2,0,5,0,0,1,0,0
197,1,0.0,42.3,2,2,9,0,0,0,0,0
1,1,0.0,37.0,0,0,1,0,0,0,0,0
19,2,0.0,8.0,0,0,2,0,0,0,0,0
28,2,0.0,0.0,0,0,2,0,0,0,0,0
92,2,2.0,95.0,0,0,2,0,0,0,0,0
28,2,0.0,0.0,0,0,2,0,0,0,0,0
19,1,0.0,60.0,0,0,2,0,0,0,0,0
145,2,0.0,66.0,0,1,4,0,0,0,0,0
120,2,1.0,34.65,1,2,4,0,0,1,0,0
118,2,1.0,45.55,2,2,4,0,0,0,0,0
107,2,0.0,55.0,1,2,5,0,0,0,0,0
107,2,0.0,55.0,1,2,5,0,0,0,0,0
30,2,0.0,59.4,0,0,4,0,0,0,0,0
3,2,0.0,36.0,0,2,5,0,0,0,0,0
122,1,0.0,36.0,2,1,3,0,0,0,0,0
64,2,0.0,50.4,2,1,3,0,0,0,0,0
29,2,0.0,56.0,0,0,3,0,0,1,0,0
22,1,0.0,66.0,0,0,3,0,0,0,0,0
165,1,0.0,47.0,2,2,5,0,0,0,0,0
165,2,0.0,56.0,1,2,5,0,0,0,0,0
165,2,0.0,56.0,2,2,5,0,0,0,0,0
165,1,0.0,47.0,2,2,5,0,0,0,0,0
52,2,0.0,106.0,2,2,5,0,0,0,0,0
7,2,1.0,106.0,2,0,2,0,0,0,0,0
111,2,0.0,45.0,1,1,2,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
53,2,0.0,66.0,3,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
53,2,0.0,66.0,3,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
99,2,0.0,65.0,2,1,1,0,0,0,0,0
4,2,0.0,45.0,0,2,1,0,0,0,0,0
9,2,0.0,54.0,0,2,1,0,0,0,0,0
4,2,0.0,45.0,0,2,1,0,0,0,0,0
110,2,0.0,65.0,1,1,1,0,0,0,0,0
40,2,0.0,76.0,2,2,5,0,0,0,0,0
40,2,0.0,76.0,2,2,5,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,2,0.0,47.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
148,1,0.0,39.0,0,0,1,0,0,0,0,0
16,2,2.0,106.0,0,2,3,0,0,0,0,0
51,2,0.0,48.6,1,1,2,0,0,1,0,0
25,2,0.0,48.6,1,1,2,0,0,0,0,0
27,1,0.0,36.0,3,5,14,0,0,0,0,0
114,1,0.0,36.0,0,7,16,0,0,0,0,0
114,1,0.0,36.0,0,7,16,0,0,0,0,0
114,1,0.0,36.0,0,7,16,0,0,0,0,0
114,1,0.0,36.0,0,7,16,0,0,0,0,0
114,1,0.0,36.0,0,7,16,0,0,0,0,0
0,2,0.0,36.0,0,0,1,0,0,0,0,0
7,1,0.0,48.0,0,0,1,0,0,0,0,0
63,2,0.0,56.02,0,3,8,0,0,0,0,0
155,2,0.0,36.0,0,0,1,0,0,0,0,0
155,2,0.0,36.0,0,0,1,0,0,0,0,0
155,2,0.0,36.0,0,0,1,0,0,0,0,0
155,2,0.0,36.0,0,0,1,0,0,0,0,0
155,2,0.0,56.0,0,0,1,0,0,0,0,0
155,1,0.0,36.0,0,0,1,0,0,0,0,0
155,2,0.0,36.0,0,0,1,0,0,0,0,0
155,2,0.0,36.0,0,0,1,0,0,0,0,0
